"","word"
"11896","wait"
"11897","white"
"11898","america"
"11899","real"
"11900","threat"
"11901","makes"
"11902","lockdown"
"11903","capitol"
"11904","america’s"
"11905","real"
"11906","threat"
"11907","scared"
"11908","americans"
"11909","guess"
"11910","people"
"11911","you’ve"
"11912","protected"
"11913","demonized"
"11914","communities"
"11915","changing"
"11916","stance"
"11917","pcr"
"11918","tests"
"11919","sage"
"11920","changing"
"11921","lockdowns"
"11922","militant"
"11923","lockdown"
"11924","governors"
"11925","america"
"11926","suddenly"
"11927","economy"
"11928","biden"
"11929","wins"
"11930","weird"
"11931","1"
"11932","american"
"11933","economy"
"11934","hard"
"11935","lockdown"
"11936","2"
"11937","dollar"
"11938","loses"
"11939","world"
"11940","economy"
"11941","tanks"
"11942","3"
"11943","earthquakes"
"11944","drought"
"11945","famine"
"11946","weather"
"11947","intensify"
"11948","4"
"11949","world"
"11950","blames"
"11951","america"
"11952","5"
"11953","ww3"
"11954","attack"
"11955","america"
"11956","led"
"11957","china"
"11958","amp"
"11959","russia"
"11960","sooo"
"11961","cabal"
"11962","chinese"
"11963","bio"
"11964","weapon"
"11965","amp"
"11966","c_a"
"11967","run"
"11968","media"
"11969","lockdown"
"11970","america"
"11971","amp"
"11972","create"
"11973","ballot"
"11974","scam"
"11975","gain"
"11976","control"
"11977","unity"
"11978","75"
"11979","million"
"11980","patriots"
"11981","unite"
"11982","hollywood"
"11983","tech"
"11984","amp"
"11985","corporations"
"11986","facilitated"
"11987","communist"
"11988","takeover"
"11989","speakerpelosi"
"11990","thrilled"
"11991","trump's"
"11992","biden"
"11993","remember"
"11994","uphold"
"11995","constitution"
"11996","america"
"11997","medical"
"11998","community"
"11999","vitamin"
"12000","zinc"
"12001","hydroxychloroquine"
"12002","ivermectin"
"12003","restore"
"12004","businesses"
"12005","individuals"
"12006","families"
"12007","beggared"
"12008","lockdown"
"12009","mad_in_america"
"12010","chances"
"12011","person"
"12012","dying"
"12013","covid"
"12014","infinitesimal"
"12015","medical"
"12016","establishment"
"12017","created"
"12018","mental"
"12019","health"
"12020","crisis"
"12021","lockdown"
"12022","fear"
"12023","unnecessarily"
"12024","ssris"
"12025","suffer"
"12026","term"
"12027","effects"
"12028","shameful"
"12029","pssd"
"12030","maximillien1791"
"12031","mdornic"
"12032","insidecablenews"
"12033","lockdown"
"12034","cities"
"12035","america"
"12036","mdornic"
"12037","suddenly"
"12038","wake"
"12039","coma"
"12040","democrats"
"12041","openly"
"12042","spoke"
"12043","hoping"
"12044","america"
"12045","bad"
"12046","trump"
"12047","fails"
"12048","hell"
"12049","it’s"
"12050","lockdown"
"12051","partylike1399"
"12052","mark_e_noonan"
"12053","gop"
"12054","ahead"
"12055","quick"
"12056","media"
"12057","dnc"
"12058","hid"
"12059","dementia"
"12060","public"
"12061","cloaked"
"12062","pandemic"
"12063","hysteria"
"12064","lockdown"
"12065","cognitively"
"12066","trouble"
"12067","conning"
"12068","america"
"12069","public"
"12070","install"
"12071","nominee"
"12072","dropped"
"12073","kmala"
"12074","toronto’s"
"12075","hot"
"12076","docs"
"12077","cinema"
"12078","theatres"
"12079","offer"
"12080","virtual"
"12081","screenings"
"12082","76"
"12083","days"
"12084","jan"
"12085","23"
"12086","anniversary"
"12087","start"
"12088","covid"
"12089","lockdown"
"12090","wuhan"
"12091","alanmcole"
"12092","asymmetricinfo"
"12093","america"
"12094","middle"
"12095","ground"
"12096","ineffectual"
"12097","restrictions"
"12098","stop"
"12099","diseases"
"12100","spread"
"12101","vigor"
"12102","harm"
"12103","economy"
"12104","surprised"
"12105","gonna"
"12106","grandma"
"12107","die"
"12108","war"
"12109","covid"
"12110","lockdown"
"12111","hard"
"12112","lockdown"
"12113","america"
"12114","3"
"12115","weeks"
"12116","life"
"12117","george"
"12118","america"
"12119","lockdown"
"12120","lifts"
"12121","uk"
"12122","harder"
"12123","lockdown"
"12124","america"
"12125","corona"
"12126","death"
"12127","rate"
"12128","100,000"
"12129","people"
"12130","lockdowns"
"12131","biannagolodryga"
"12132","kids"
"12133","real"
"12134","america"
"12135","president"
"12136","sworn"
"12137","surrounded"
"12138","25,000"
"12139","troops"
"12140","washington"
"12141","complete"
"12142","lockdown"
"12143","citizens"
"12144","allowed"
"12145","attend"
"12146","endless"
"12147","obsessing"
"12148","race"
"12149","gender"
"12150","press"
"12151","color"
"12152","paint"
"12153","plane"
"12154","amazing"
"12155","biden"
"12156","lockdown"
"12157","plan"
"12158","america"
"12159","action"
"12160","i’m"
"12161","honestly"
"12162","forward"
"12163","he’s"
"12164","raniakhalek"
"12165","parody"
"12166","account"
"12167","lockdown"
"12168","america"
"12169","2021"
"12170","pretty"
"12171","crazy"
"12172","stuff"
"12173","actual"
"12174","people"
"12175","pledge"
"12176","allegiance"
"12177","flag"
"12178","rainbow"
"12179","corporation"
"12180","america"
"12181","oligarchy"
"12182","stands"
"12183","labor"
"12184","camp"
"12185","lockdown"
"12186","infinitely"
"12187","diverse"
"12188","equity"
"12189","inclusion"
"12190","brand"
"12191","america"
"12192","ol"
"12193","picklebacks"
"12194","__________"
"12195","inauguration"
"12196","washingtondc"
"12197","lockdown"
"12198","redemption"
"12199","rye"
"12200","whiskey"
"12201","pickleback"
"12202","marina"
"12203","del"
"12204","rey"
"12205","california"
"12206","jacksinboston"
"12207","inauguration"
"12208","absolute"
"12209","joy"
"12210","inspiration"
"12211","watch"
"12212","sitting"
"12213","flat"
"12214","lockdown"
"12215","cold"
"12216","wet"
"12217","london"
"12218","hope"
"12219","usa"
"12220","world"
"12221","god"
"12222","bless"
"12223","america"
"12224","world"
"12225","buckle"
"12226","america"
"12227","joe"
"12228","biden‘s"
"12229","day"
"12230","office"
"12231","he’s"
"12232","cripple"
"12233","economy"
"12234","thousands"
"12235","democrats"
"12236","lockdown"
"12237","wasn’t"
"12238","we’re"
"12239","dependent"
"12240","hatred"
"12241","foreign"
"12242","countries"
"12243","oil"
"12244","illegal"
"12245","immigrants"
"12246","financial"
"12247","americans"
"12248","justmediocreme"
"12249","nicolearbour"
"12250","watchchad"
"12251","covid"
"12252","lockdown"
"12253","entire"
"12254","can’t"
"12255","school"
"12256","shooting"
"12257","there’s"
"12258","school"
"12259","i’m"
"12260","waiting"
"12261","shooting"
"12262","covid"
"12263","terrified"
"12264","covid"
"12265","terrified"
"12266","shot"
"12267","people"
"12268","america"
"12269","8"
"12270","america"
"12271","touted"
"12272","land"
"12273","free"
"12274","safe"
"12275","citizens"
"12276","free"
"12277","including"
"12278","parents"
"12279","disabled"
"12280","people"
"12281","lockdown"
"12282","land"
"12283","free"
"12284","wearamask"
"12285","freedom"
"12286","people"
"12287","patriotplace1"
"12288","therealebcdee"
"12289","cory_gallant"
"12290","laurenboebert"
"12291","rest"
"12292","world"
"12293","fine"
"12294","businesses"
"12295","closed"
"12296","lockdown"
"12297","makes"
"12298","america"
"12299","predict"
"12300","biden"
"12301","lockdown"
"12302","america"
"12303","3"
"12304","months"
"12305","5"
"12306","biden"
"12307","day"
"12308","1"
"12309","planned"
"12310","actions"
"12311","strict"
"12312","lockdown"
"12313","0"
"12314","capacity"
"12315","6000"
"12316","stimulus"
"12317","check"
"12318","free"
"12319","quick"
"12320","citizenship"
"12321","pardon"
"12322","75"
"12323","student"
"12324","debt"
"12325","university"
"12326","reform"
"12327","socialist"
"12328","america"
"12329","minimum"
"12330","wage"
"12331","17"
"12332","boost"
"12333","essential"
"12334","workers"
"12335","salaries"
"12336","tax"
"12337","millionares"
"12338","300"
"12339","decolonize"
"12340","pr"
"12341","hw"
"12342","tx"
"12343","verbal_chancla"
"12344","01kris"
"12345","biden"
"12346","lockdown"
"12347","america"
"12348","4"
"12349","6"
"12350","weeks"
"12351","rid"
"12352","virus"
"12353","day"
"12354","lol"
"12355","explain"
"12356","ppl"
"12357","public"
"12358","eye"
"12359","anti"
"12360","lockdown"
"12361","pro"
"12362","biden"
"12363","lockdown"
"12364","america"
"12365","covering"
"12366","pr"
"12367","duped"
"12368","instructions"
"12369","1"
"12370","plane"
"12371","dubai"
"12372","2"
"12373","lockdown"
"12374","guidelines"
"12375","staying"
"12376","home"
"12377","save"
"12378","lives"
"12379","protect"
"12380","nhs"
"12381","3"
"12382","america"
"12383","watch"
"12384","inauguration"
"12385","hogs4eva"
"12386","nytimes"
"12387","magats"
"12388","play"
"12389","role"
"12390","victim"
"12391","forgot"
"12392","socialism"
"12393","complete"
"12394","covid"
"12395","lockdown"
"12396","californication"
"12397","america"
"12398","cry"
"12399","harder"
"12400","matthancock"
"12401","building"
"12402","perpetual"
"12403","fucking"
"12404","misery"
"12405","lockdown"
"12406","causing"
"12407","vaccine"
"12408","rolled"
"12409","lives"
"12410","fuck"
"12411","america"
"12412","sort"
"12413","uk"
"12414","couldn’t"
"12415","shit"
"12416","kick"
"12417","war"
"12418","thegirlnxtdior"
"12419","paid"
"12420","3600"
"12421","government"
"12422","6"
"12423","week"
"12424","lockdown"
"12425","america"
"12426","evil"
"12427","errjustsaying"
"12428","1bjdj"
"12429","flydnb"
"12430","country"
"12431","size"
"12432","america"
"12433","population"
"12434","size"
"12435","london"
"12436","binaphex"
"12437","dinotiltoni"
"12438","debsyes"
"12439","anna_soubry"
"12440","bleach"
"12441","debacle"
"12442","ss"
"12443","trump"
"12444","msm"
"12445","amp"
"12446","people"
"12447","america"
"12448","lockdown"
"12449","properly"
"12450","left"
"12451","politics"
"12452","excuse"
"12453","bash"
"12454","govm"
"12455","power"
"12456","aching"
"12457","brexit"
"12458","binaphex"
"12459","dinotiltoni"
"12460","debsyes"
"12461","anna_soubry"
"12462","america"
"12463","list"
"12464","lower"
"12465","death"
"12466","rate"
"12467","capita"
"12468","lockdown"
"12469","referring"
"12470","anna"
"12471","govm"
"12472","fault"
"12473","inaccurate"
"12474","reality"
"12475","lockdown"
"12476","amp"
"12477","lock"
"12478","people"
"12479","sardines"
"12480","free"
"12481","society"
"12482","boris"
"12483","lockdown"
"12484","67m"
"12485","people"
"12486","world"
"12487","government"
"12488","global"
"12489","takeover"
"12490","46thpresident"
"12491","lockdown"
"12492","america"
"12493","jesus"
"12494","love"
"12495","didn’t"
"12496","lockdown"
"12497","close"
"12498","travel"
"12499","fast"
"12500","covid"
"12501","ceremony"
"12502","remember"
"12503","people"
"12504","passed"
"12505","sign"
"12506","executive"
"12507","border"
"12508","immigrants"
"12509","america"
"12510","talked"
"12511","joebiden"
"12512","joebiden"
"12513","chipneedhouse"
"12514","mariannaspring"
"12515","wary"
"12516","marianna"
"12517","pushing"
"12518","government"
"12519","approved"
"12520","agenda"
"12521","anti"
"12522","vaccine"
"12523","anti"
"12524","lockdown"
"12525","mike"
"12526","wendling"
"12527","sack"
"12528","america"
"12529","germany"
"12530","marianna"
"12531","springs"
"12532","orchestrated"
"12533","footinsink"
"12534","jesus_jimz"
"12535","stevelemongello"
"12536","reminds"
"12537","death"
"12538","2020"
"12539","netlix"
"12540","i’d"
"12541","watched"
"12542","literally"
"12543","netflix"
"12544","lockdown"
"12545","called"
"12546","america"
"12547","amazing"
"12548","it’s"
"12549","news"
"12550","channel"
"12551","it’s"
"12552","totally"
"12553","mental"
"12554","reminded"
"12555","death"
"12556","2020"
"12557","i’d"
"12558","watched"
"12559","literally"
"12560","netflix"
"12561","lockdown"
"12562","called"
"12563","america"
"12564","amazing"
"12565","it’s"
"12566","news"
"12567","channel"
"12568","it’s"
"12569","totally"
"12570","mental"
"12571","twist"
"12572","update"
"12573","monroe"
"12574","county"
"12575","deputies"
"12576","suspect"
"12577","stole"
"12578","suv"
"12579","8"
"12580","00"
"12581","a.m"
"12582","calling"
"12583","foot"
"12584","search"
"12585","america's"
"12586","initial"
"12587","call"
"12588","disgruntled"
"12589","girlfriend"
"12590","piersmorgan"
"12591","note"
"12592","piers"
"12593","lockdown"
"12594","derailed"
"12595","including"
"12596","lost"
"12597","mum"
"12598","wrote"
"12599","request.i'm"
"12600","semi"
"12601","finals"
"12602","contest"
"12603","america"
"12604","public"
"12605","vote"
"12606","share"
"12607","helping"
"12608","nhs"
"12609","current"
"12610","role"
"12611","hope"
"12612","people"
"12613","relate"
"12614","struggled"
"12615","lockdown"
"12616","week"
"12617","watching"
"12618","inauguration"
"12619","coverage"
"12620","cnn"
"12621","wonderful"
"12622","extremely"
"12623","uplifting"
"12624","time"
"12625","joy"
"12626","hope"
"12627","optimism"
"12628","america"
"12629","worldwide"
"12630","stevewa57312435"
"12631","chant_ian"
"12632","jkalbrechtsen"
"12633","australian"
"12634","south"
"12635","america"
"12636","canada"
"12637","phillipines"
"12638","shut"
"12639","moment’s"
"12640","notice"
"12641","lockdown"
"12642","3"
"12643","months"
"12644","internal"
"12645","flights"
"12646","cancelled"
"12647","makes"
"12648","impossible"
"12649","trump"
"12650","teepublic"
"12651","masks"
"12652","shirts"
"12653","trump"
"12654","trumpisaloser"
"12655","loser"
"12656","president"
"12657","usa"
"12658","america"
"12659","biden"
"12660","trump2020"
"12661","dumptrump"
"12662","maga"
"12663","tshirt"
"12664","mask"
"12665","facemask"
"12666","covid19"
"12667","corona"
"12668","socialdistancing"
"12669","lockdown"
"12670","quarantine"
"12671","stayhome"
"12672","trump"
"12673","loser"
"12674","teepublic"
"12675","masks"
"12676","shirts"
"12677","trump"
"12678","trumpisaloser"
"12679","loser"
"12680","president"
"12681","usa"
"12682","america"
"12683","biden"
"12684","trump2020"
"12685","dumptrump"
"12686","maga"
"12687","tshirt"
"12688","mask"
"12689","facemask"
"12690","covid19"
"12691","corona"
"12692","socialdistancing"
"12693","lockdown"
"12694","quarantine"
"12695","stayhome"
"12696","texashot2ie"
"12697","nbcnews"
"12698","geez"
"12699","wear"
"12700","melbourne"
"12701","australia"
"12702","lockdown"
"12703","700cases"
"12704","0"
"12705","day"
"12706","occasional"
"12707","1"
"12708","5"
"12709","pop"
"12710","america"
"12711","definately"
"12712","wear"
"12713","masks"
"12714","masks"
"12715","slow"
"12716","spread"
"12717","djohnsonncc1031"
"12718","idea"
"12719","season"
"12720","lock"
"12721","rehearse"
"12722","play"
"12723","zoom"
"12724","ready"
"12725","lockdown"
"12726","lifted"
"12727","play"
"12728","exaggerated"
"12729","versions"
"12730","season"
"12731","fallout"
"12732","picked"
"12733","america"
"12734","1"
"12735","whitehouse"
"12736","americans"
"12737","soooooooo"
"12738","cked"
"12739","wearing"
"12740","facemask"
"12741","permanent"
"12742","lockdown"
"12743","restrictions"
"12744","freedom"
"12745","rights"
"12746","loooooooooooooooooooooong"
"12747","time"
"12748","america"
"12749","corrupt"
"12750","republicans"
"12751","held"
"12752","accountable"
"12753","crimes"
"12754","america"
"12755","biden"
"12756","america"
"12757","lockdown"
"12758","america"
"12759","national"
"12760","lockdown"
"12761","week"
"12762","uk"
"12763","therickydavila"
"12764","hope"
"12765","mum"
"12766","watch"
"12767","lockdown"
"12768","uk"
"12769","meet"
"12770","crush"
"12771","pres"
"12772","obama"
"12773","gentleman"
"12774","looked"
"12775","wonderful"
"12776","michelle"
"12777","looked"
"12778","regal"
"12779","outfit"
"12780","cried"
"12781","time"
"12782","god"
"12783","bless"
"12784","america"
"12785","submitted"
"12786","2"
"12787","connection"
"12788","surveillant"
"12789","software"
"12790","conversations"
"12791","policing"
"12792","race"
"12793","america"
"12794","lockdown"
"12795","brianandrews78"
"12796","talkradio"
"12797","mrmarkdolan"
"12798","lockdown"
"12799","america’s"
"12800","politics"
"12801","biggest"
"12802","soap"
"12803","days"
"12804","hope"
"12805","joe"
"12806","america"
"12807","lockdown"
"12808","months"
"12809","tho"
"12810","special"
"12811","lockdown"
"12812","listening"
"12813","lp"
"12814","list"
"12815","8"
"12816","united"
"12817","america"
"12818","cost"
"12819","admission"
"12820","mind"
"12821","tune"
"12822","drop"
"12823","july"
"12824","led"
"12825","press"
"12826","conference"
"12827","front"
"12828","supreme"
"12829","court"
"12830","america's"
"12831","frontline"
"12832","doctors"
"12833","touted"
"12834","benefits"
"12835","hydroxychloroquine"
"12836","criticized"
"12837","lockdown"
"12838","restrictions"
"12839","beloved"
"12840","city"
"12841","birth"
"12842","lockdown"
"12843","guy"
"12844","jesus"
"12845","america"
"12846","andyfull1998"
"12847","ladbible"
"12848","fair"
"12849","i’m"
"12850","america"
"12851","lockdown"
"12852","christmas"
"12853","america"
"12854","lockdown"
"12855","watch"
"12856","review"
"12857","dushyant's"
"12858","suicide"
"12859","suicidebereaved"
"12860","officialstig"
"12861","inaugurationday"
"12862","bidenharrisinauguration"
"12863","unitedstates"
"12864","america"
"12865","capitol"
"12866","newdayinamerica"
"12867","newyork"
"12868","primevideo"
"12869","amazonprime"
"12870","bollywood"
"12871","michelle"
"12872","amandagorman"
"12873","lockdown"
"12874","covid"
"12875","watch"
"12876","half"
"12877","knot"
"12878","indianladiesuk"
"12879","indiansinlondon"
"12880","inaugurationday"
"12881","bidenharrisinauguration"
"12882","unitedstates"
"12883","america"
"12884","capitol"
"12885","newdayinamerica"
"12886","newyork"
"12887","primevideo"
"12888","amazonprime"
"12889","bollywood"
"12890","michelle"
"12891","amandagorman"
"12892","lockdown"
"12893","covid"
"12894","film"
"12895","watch"
"12896","review"
"12897","tapish"
"12898","nsvrc"
"12899","harassment_law"
"12900","sexualharasment"
"12901","inaugurationday"
"12902","bidenharrisinauguration"
"12903","unitedstates"
"12904","america"
"12905","capitol"
"12906","newdayinamerica"
"12907","newyork"
"12908","primevideo"
"12909","amazonprime"
"12910","bollywood"
"12911","michelle"
"12912","amandagorman"
"12913","lockdown"
"12914","covid"
"12915","time"
"12916","marvel"
"12917","film"
"12918","i’ve"
"12919","lockdown"
"12920","evenings"
"12921","iron"
"12922","thor"
"12923","captain"
"12924","america"
"12925","avengers"
"12926","assemble"
"12927","iron"
"12928","2"
"12929","mollyjongfast"
"12930","mehdirhasan"
"12931","world"
"12932","dodged"
"12933","ver"
"12934","bullet"
"12935","america"
"12936","america"
"12937","cluster"
"12938","fuck"
"12939","entertainment"
"12940","lockdown"
"12941","trumpslastday"
"12942","america"
"12943","lockdown"
"12944","country"
"12945","covid19"
"12946","400,000"
"12947","deaths"
"12948","surpasses"
"12949","spanish"
"12950","flu"
"12951","1918"
"12952","enoughisenough"
"12953","honestly"
"12954","america"
"12955","actual"
"12956","nationally"
"12957","enforced"
"12958","lockdown"
"12959","means"
"12960","echolivecork"
"12961","hope"
"12962","govt"
"12963","person"
"12964","jet"
"12965","america"
"12966","st.patrick's"
"12967","day"
"12968","people"
"12969","lockdown"
"12970","govt"
"12971","corrie"
"12972","actress"
"12973","round"
"12974","super"
"12975","star"
"12976","cath_tyldesley"
"12977","speaks"
"12978","life"
"12979","set"
"12980","<U+0001D5E7><U+0001D5E9>"
"12981","<U+0001D5E3><U+0001D5E2><U+0001D5D7><U+0001D5D6><U+0001D5D4><U+0001D5E6><U+0001D5E7>"
"12982","soapfromthebox"
"12983","<U+0001D5DF><U+0001D5DC><U+0001D5E6><U+0001D5E7><U+0001D5D8><U+0001D5E1>"
"12984","<U+0001D5E1><U+0001D5E2><U+0001D5EA>"
"12985","2<U+FE0F><U+20E3>2<U+FE0F><U+20E3>"
"12986","stars"
"12987","<U+0001D5D9><U+0001D5E2><U+0001D5E5>"
"12988","<U+0001D5D9><U+0001D5E5><U+0001D5D8><U+0001D5D8><U+2063>"
"12989","lockdown"
"12990","america"
"12991","trump"
"12992","inauguration2021"
"12993","eastenders"
"12994","hold"
"12995","happy"
"12996","coz"
"12997","america"
"12998","hell"
"12999","2,00"
"13000","people"
"13001","die"
"13002","24hrs"
"13003","folks"
"13004","don’t"
"13005","start"
"13006","staying"
"13007","lockdown"
"13008","care"
"13009","folks.x"
"13010","greiner_matthew"
"13011","marysunshine426"
"13012","jack_septic_eye"
"13013","america"
"13014","wiped"
"13015","lockdown"
"13016","lol"
"13017","america"
"13018","lockdown"
"13019","america"
"13020","national"
"13021","lockdown"
"13022","bigdaddyjoeandsweetmamakamala"
"13023","taxes"
"13024","fwee"
"13025","money"
"13026","gas"
"13027","prices"
"13028","forgive"
"13029","libarts"
"13030","degree"
"13031","loans"
"13032","kill"
"13033","middle"
"13034","class"
"13035","kill"
"13036","economy"
"13037","lockdown"
"13038","america"
"13039","fuckbiden"
"13040","fuckkamala"
"13041","donaldtrump"
"13042","gosh"
"13043","we’ve"
"13044","lockdown"
"13045","america"
"13046","president"
"13047","lockdown2021"
"13048","badlockdownjokes"
"13049","acaseofthegolf1"
"13050","fox"
"13051","astonished"
"13052","chateauxwindy"
"13053","flagrantly"
"13054","disregarding"
"13055","lockdown"
"13056","regulations"
"13057","inflict"
"13058","wafting"
"13059","people"
"13060","america"
"13061","flagrantstuart"
"13062","astonishedfox"
"13063","america"
"13064","biden"
"13065","president"
"13066","lockdown"
"13067","coming"
"13068","fast"
"13069","fast"
"13070","covid"
"13071","lockdown"
"13072","inauguration"
"13073","people"
"13074","america"
"13075","baby"
"13076","inaugurationday"
"13077","worried"
"13078","trading"
"13079","coming"
"13080","months"
"13081","expect"
"13082","sharp"
"13083","decline"
"13084","industries"
"13085","property"
"13086","national"
"13087","lockdown"
"13088","incoming"
"13089","sad"
"13090","day"
"13091","america"
"13092","weeps"
"13093","inaugurationday"
"13094","trumpslastday"
"13095","joe"
"13096","putting"
"13097","lockdown"
"13098","needa"
"13099","plan"
"13100","travel"
"13101","dates"
"13102","america"
"13103","get’s"
"13104","it’s"
"13105","act"
"13106","lmao"
"13107","brexit"
"13108","delivered"
"13109","trumps"
"13110","theft"
"13111","twitter"
"13112","controlling"
"13113","free"
"13114","speech"
"13115","it’s"
"13116","time"
"13117","hobby"
"13118","exposing"
"13119","mps"
"13120","cheat"
"13121","system"
"13122","buy"
"13123","rope"
"13124","day"
"13125","business"
"13126","lockdown"
"13127","america"
"13128","left"
"13129","fuck"
"13130","biden"
"13131","inauguration"
"13132","hope"
"13133","challenges"
"13134","america"
"13135","biden"
"13136","sworn"
"13137","president"
"13138","calls"
"13139","americans"
"13140","uncivil"
"13141","war"
"13142","political"
"13143","division"
"13144","ayelmao560"
"13145","theninjadude10"
"13146","its_menieb"
"13147","charlieintel"
"13148","wait"
"13149","100"
"13150","day"
"13151","lockdown"
"13152","hinted"
"13153","election"
"13154","demolish"
"13155","economy"
"13156","worse"
"13157","covid"
"13158","perfect"
"13159","world"
"13160","president"
"13161","america"
"13162","messed"
"13163","he’s"
"13164","gonna"
"13165","worse"
"13166","streets"
"13167","biden"
"13168","putting"
"13169","america"
"13170","lockdown"
"13171","america"
"13172","aren’t"
"13173","lockdown"
"13174","it’s"
"13175","funny"
"13176","trump"
"13177","supporters"
"13178","pray"
"13179","america"
"13180","y’all"
"13181","should’ve"
"13182","praying"
"13183","orange"
"13184","cheeto"
"13185","didn’t"
"13186","lockdown"
"13187","400,000"
"13188","deaths"
"13189","covid"
"13190","19"
"13191","president"
"13192","fuck"
"13193","ddagamesfangirl"
"13194","visit"
"13195","america"
"13196","lockdown"
"13197","3rd"
"13198","lockdown"
"13199","date"
"13200","sight"
"13201","america"
"13202","inauguration"
"13203","people"
"13204","imagine"
"13205","worst"
"13206","trump"
"13207","administration"
"13208","smh"
"13209","lockdown"
"13210","effective"
"13211","america"
"13212","vile"
"13213","glorifying"
"13214","bully"
"13215","awful"
"13216","progeny"
"13217","congratulations"
"13218","america"
"13219","lockdown"
"13220","celebration"
"13221","uk"
"13222","luck"
"13223","biden"
"13224","amp"
"13225","harris"
"13226","fight"
"13227","hard"
"13228","environment"
"13229","amp"
"13230","equality"
"13231","trumpsgone"
"13232","potus"
"13233","inaugurationday"
"13234","america"
"13235","lockdown"
"13236","lmao"
"13237","finally"
"13238","america"
"13239","lockdown"
"13240","evsthetractor"
"13241","1garethwynjones"
"13242","joannablythman"
"13243","arlafoodsuk"
"13244","fair"
"13245","farming"
"13246","uk"
"13247","standards"
"13248","practices"
"13249","friends"
"13250","farmers"
"13251","amp"
"13252","lockdown"
"13253","milk"
"13254","direct"
"13255","farms"
"13256","amazing"
"13257","damaging"
"13258","food"
"13259","sector"
"13260","america"
"13261","australia"
"13262","watch"
"13263","biden's"
"13264","inauguration"
"13265","fuck"
"13266","america"
"13267","president"
"13268","stop"
"13269","pretends"
"13270","pray"
"13271","silently"
"13272","lockdown"
"13273","lockdown"
"13274","lockdown"
"13275","lock"
"13276","silly"
"13277","goose"
"13278","cree878"
"13279","reddwarfgirl"
"13280","nicolasturgeon"
"13281","noticed"
"13282","ongoing"
"13283","pandemic"
"13284","trump"
"13285","mob"
"13286","nations"
"13287","capitol"
"13288","lockdown"
"13289","grow"
"13290","stop"
"13291","crying"
"13292","time"
"13293","america"
"13294","mature"
"13295","leader"
"13296","trump"
"13297","souptxt"
"13298","mexico"
"13299","ain’t"
"13300","lockdown"
"13301","allowing"
"13302","international"
"13303","travel"
"13304","borders"
"13305","planes"
"13306","flying"
"13307","break"
"13308","crumbling"
"13309","america"
"13310","fuck"
"13311","vaca"
"13312","laurel"
"13313","tevolitz"
"13314","19th"
"13315","president"
"13316","republic"
"13317","united"
"13318","america"
"13319","begins"
"13320","march"
"13321","4th"
"13322","bankrupt"
"13323","1871"
"13324","owl"
"13325","crown"
"13326","fed"
"13327","foreign"
"13328","corp"
"13329","lockdown"
"13330","lawful"
"13331","dc"
"13332","collapsed"
"13333","vatican"
"13334","corp"
"13335","godisgood"
"13336","joebiden"
"13337","president"
"13338","america"
"13339","tears"
"13340","stuck"
"13341","lockdown"
"13342","scotland"
"13343","waited"
"13344","4"
"13345","world"
"13346","safer"
"13347","world"
"13348","bideninaugural"
"13349","sigh"
"13350","relief"
"13351","hole"
"13352","democratic"
"13353","world"
"13354","luck"
"13355","vice"
"13356","president"
"13357","president"
"13358","elect"
"13359","deserve"
"13360","positions"
"13361","hold"
"13362","canine"
"13363","companion"
"13364","taffy"
"13365","whooping"
"13366","lockdown"
"13367","london"
"13368","party"
"13369","america"
"13370","party"
"13371","happy"
"13372","america"
"13373","finally"
"13374","covid"
"13375","lockdown"
"13376","pass"
"13377","time"
"13378","2020"
"13379","lockdown"
"13380","you’re"
"13381","americans"
"13382","watched"
"13383","lot"
"13384","tv"
"13385","newly"
"13386","found"
"13387","free"
"13388","time"
"13389","america’s"
"13390","tv"
"13391","viewing"
"13392","habits"
"13393","changed"
"13394","bit"
"13395","tv"
"13396","ads"
"13397","advertising"
"13398","covid19"
"13399","block"
"13400","biden"
"13401","benefit"
"13402","vatican"
"13403","wil"
"13404","move"
"13405","america"
"13406","money"
"13407","vatican"
"13408","bank"
"13409","4"
"13410","lockdown"
"13411","federalreserve"
"13412","lady"
"13413","gaga"
"13414","lockdown"
"13415","performance"
"13416","america"
"13417","inaugurationday"
"13418","inauguration2021"
"13419","drsimonegold"
"13420","lead"
"13421","doctor"
"13422","infamous"
"13423","america's"
"13424","frontline"
"13425","doctors"
"13426","breitbart"
"13427","video"
"13428","hcq"
"13429","masks"
"13430","personal"
"13431","lockdown"
"13432","holy"
"13433","shit"
"13434","schadenfreude"
"13435","feels"
"13436","america"
"13437","pr"
"13438","game"
"13439","lockdown"
"13440","inaugurationday"
"13441","america"
"13442","strict"
"13443","lockdown"
"13444","don’t"
"13445","wanna"
"13446","i’m"
"13447","tired"
"13448","putting"
"13449","health"
"13450","line"
"13451","rude"
"13452","people"
"13453","doesn’t"
"13454","care"
"13455","yell"
"13456","virus"
"13457","hoax"
"13458","listen"
"13459","yeah"
"13460","shout"
"13461","outs"
"13462","america"
"13463","friends"
"13464","biden"
"13465","means"
"13466","freedom"
"13467","lockdown"
"13468","i’ve"
"13469","relied"
"13470","tv"
"13471","i’m"
"13472","fuming"
"13473","can’t"
"13474","watch"
"13475","tipping"
"13476","chase"
"13477","inauguration"
"13478","livid"
"13479","taxes"
"13480","caravans"
"13481","businesses"
"13482","closed"
"13483","lockdown"
"13484","enhanced"
"13485","keystone"
